Description	subset	state_P	activity_P	state_logP	activity_logP
TATA_01	D02_pDC	0.024471821452742	0.0145680364141164	1.61133370463942	1.83659898165369
STAT5A_01	D02_pDC	0.0253557454623886	0.538066170499696	1.59592361661117	0.269164312222522
IRF1_01	D02_pDC	0.0277762698753656	0.000108576854146792	1.55632607686029	3.96426274553612
MAML1_TARGET_GENES	D02_pDC	0.0282754301896345	0.0216372704914322	1.5485907788848	1.66479752569463
PRDM4_TARGET_GENES	D02_pDC	0.0445175817542876	0.000147576232549668	1.35146843506718	3.83098358088478
HES2_TARGET_GENES	D02_pDC	0.0577619567691082	0.227803539624686	1.23835810284092	0.6424395321115
TERF1_TARGET_GENES	D02_pDC	0.0681279815368473	0.0156479065182159	1.16667447793855	1.805543757057
ELF1_Q6	D02_pDC	0.0695098607228935	0.328550576409935	1.15795358168658	0.483397766545496
BCL6B_TARGET_GENES	D02_pDC	0.0845670444139045	0.0146227692661606	1.07279884757076	1.83497037271855
GATTGGY_NFY_Q6_01	D02_pDC	0.0858801552275265	0.717530450226509	1.06610717925212	0.144159663813849
IRF9_TARGET_GENES	D02_pDC	0.130209098239378	0.382626387462657	0.885358668785442	0.417225082572568
BARX2_TARGET_GENES	D02_pDC	0.181953249162458	0.974690390087154	0.740040184756354	0.0111333158197242
ZNF84_TARGET_GENES	D02_pDC	0.194692192079667	0.833215891429252	0.710651465042422	0.0792424556059305
PHF2_TARGET_GENES	D02_pDC	0.207485437733199	0.218291946134579	0.683012378634033	0.660962287258493
PSMB5_TARGET_GENES	D02_pDC	0.20796815966038	0.594633644015905	0.682003151298289	0.225750522313899
TGGAAA_NFAT_Q4_01	D02_pDC	0.239118647230445	0.251976815729945	0.621386554902595	0.598639416614291
RYTTCCTG_ETS2_B	D02_pDC	0.30268215428175	0.169663204591089	0.519013183686408	0.770412334321959
SNRNP70_TARGET_GENES	D02_pDC	0.397288545686836	0.981913496943315	0.400893956003564	0.00792677031379544
FOXE1_TARGET_GENES	D02_pDC	0.403154729412121	0.570180616692067	0.394528241121879	0.243987550630138
NAB2_TARGET_GENES	D02_pDC	0.490877378010097	0.0875306092745296	0.309026981816944	1.05784004852731
NFE2L1_TARGET_GENES	D02_pDC	0.495720690542772	0.593071432459477	0.304762953999781	0.226892994907846
KAT5_TARGET_GENES	D02_pDC	0.57463593278667	0.634014854115425	0.240607220455025	0.19790056706339
NF1_Q6	D02_pDC	0.580447686289786	0.23734689493349	0.236236915597173	0.624616445521657
ASH1L_TARGET_GENES	D02_pDC	0.640141723901243	0.972584030085653	0.193723864931186	0.0120728658624528
TFEB_TARGET_GENES	D02_pDC	0.692780485383964	0.0528401069666229	0.159404354260665	1.27703631189462
SETD7_TARGET_GENES	D02_pDC	0.818613135913716	0.957784434630749	0.0869212907082551	0.0187322251435924
ZFHX3_TARGET_GENES	D02_pDC	0.867749637832024	0.854814940853126	0.0616055589156531	0.0681278956406768
SRF_Q5_01	D02_pDC	0.919245950155557	0.557160101169309	0.0365682747894982	0.254019991426863
MORC2_TARGET_GENES	D02_pDC	0.932216666616488	0.561190405618422	0.030483136809067	0.250889762487931
NFRKB_TARGET_GENES	D02_pDC	0.972851946458661	0.967957195441551	0.0119532478389893	0.0141438474380558
TAF9B_TARGET_GENES	D02_pDC	0.974141077967937	0.790282839831659	0.0113781427659706	0.102217448210504
HSD17B8_TARGET_GENES	D02_pDC	0.976885054828007	0.993059597965799	0.0101565345317122	0.0030246867604254
HOXA2_TARGET_GENES	D02_pDC	0.984159562481716	0.0501784965104607	0.00693448339037574	1.29948235551628
E2F5_TARGET_GENES	D02_pDC	0.993323961173871	0.926176102558795	0.00290908825717208	0.0333064289788568
BACH2_TARGET_GENES	F01_Neu	6.25996089939248e-08	5.20417671191152e-05	7.2034283794463	4.28364796504952
NAB2_TARGET_GENES	F01_Neu	3.97617569292001e-07	1.23529549214728e-10	6.40053443393773	9.90822914340921
SETD7_TARGET_GENES	F01_Neu	1.39805542995169e-06	5.55754102266008e-05	5.85447560938796	4.25511732289813
PHF2_TARGET_GENES	F01_Neu	1.88544397010826e-06	0.0183636061093188	5.72458636903103	1.73604203121771
NFE2L1_TARGET_GENES	F01_Neu	2.05560950976101e-06	7.30297738522124e-10	5.6870593818279	9.1365000442153
TAF9B_TARGET_GENES	F01_Neu	6.62042713743434e-06	0.223277158247404	5.179113989798	0.651155703952806
MAFG_TARGET_GENES	F01_Neu	1.05845606595852e-05	0.00033074988935481	4.97532716382101	3.48050029242422
TERF1_TARGET_GENES	F01_Neu	4.90290461127339e-05	0.00761880752413225	4.30954655611148	2.1181129979801
ZFHX3_TARGET_GENES	F01_Neu	0.000116080459804841	0.00307947859387465	3.93524088028853	2.51152281043862
ZNF84_TARGET_GENES	F01_Neu	0.000187557347896009	8.5698799175128e-08	3.72686591691353	7.06702526343584
FOXE1_TARGET_GENES	F01_Neu	0.00027171691893001	0.000661547277730249	3.56588331863335	3.17943911334546
IRF7_01	F01_Neu	0.000361683136075476	0.0354245846654482	3.44167174028484	1.45069523292415
ZNF318_TARGET_GENES	F01_Neu	0.000382326918197011	0.0003235934662515	3.41756512386725	3.49000025590886
NFRKB_TARGET_GENES	F01_Neu	0.000440775828622847	0.000142007414372475	3.35578222945469	3.84768898000433
TFEB_TARGET_GENES	F01_Neu	0.000868383399767128	3.93748795868754e-09	3.06128848721951	8.40478076132515
PSMB5_TARGET_GENES	F01_Neu	0.00364330055824507	0.357063550628465	2.43850499966035	0.447254480719728
IRF2_01	F01_Neu	0.00743988593384055	0.00175891543528227	2.12843372287931	2.75475503994738
KAT5_TARGET_GENES	F01_Neu	0.0077688428704468	0.131744666119918	2.10964366233203	0.880266958821898
ASH1L_TARGET_GENES	F01_Neu	0.00864656427224996	0.00172332670536424	2.06315642594694	2.76363238193284
MORC2_TARGET_GENES	F01_Neu	0.0124030655978137	0.00951807500604102	1.90647095938077	2.02145087711854
BARX2_TARGET_GENES	F01_Neu	0.012992361667173	0.00222561423664819	1.88631189851921	2.65255010927961
HES2_TARGET_GENES	F01_Neu	0.0162062169650765	0.178217044139204	1.79031835115612	0.749050763701877
PPARGC1A_TARGET_GENES	F01_Neu	0.0219731777074919	0.459240530800602	1.65810713192639	0.337959789760192
GATTGGY_NFY_Q6_01	F01_Neu	0.0247315129191707	0.0881556351445803	1.60674931540782	1.05474992120953
IRF1_01	F01_Neu	0.0406172880676068	0.0391008314772814	1.39128907690836	1.40781400725488
SNRNP70_TARGET_GENES	F01_Neu	0.0409638844489051	0.32460824707373	1.38759886759042	0.488640450581524
STAT5B_01	F01_Neu	0.0602441057972962	0.672464440724543	1.22008543746563	0.172330675794573
AML1_01	F01_Neu	0.0715793531941063	0.0499043281729692	1.14521223030337	1.30186178663869
MAML1_TARGET_GENES	F01_Neu	0.0787024128900457	0.00606632416553459	1.10401195266294	2.21707438605613
TATA_01	F01_Neu	0.108193649202083	0.64844097304122	0.965798230887841	0.188129551190101
IRF9_TARGET_GENES	F01_Neu	0.116614101906696	0.0103250031520753	0.933248928050907	1.98610980708767
E2F5_TARGET_GENES	F01_Neu	0.141442245696962	0.0171016456472208	0.849420856926193	1.76696209655993
STAT5A_01	F01_Neu	0.186506841453573	0.786752734068997	0.729305232750525	0.104161739181802
ELF1_Q6	F01_Neu	0.205455352858731	0.00575086857624583	0.687282539304883	2.24026655715682
NF1_Q6	F01_Neu	0.357239497141519	0.21555506448266	0.447040530628059	0.666441768908287
PRDM4_TARGET_GENES	F01_Neu	0.369620452149629	0.84692322423651	0.432244006039641	0.0721559577940975
RYTTCCTG_ETS2_B	F01_Neu	0.591194104459203	0.368385497234517	0.228269905488742	0.433697475638599
SRF_Q5_01	F01_Neu	0.62670479800452	0.686801242982222	0.202936980361604	0.163168927518355
HOXA2_TARGET_GENES	F01_Neu	0.634535525382288	0.000252366346021967	0.197544058288592	3.59796856032902
TGGAAA_NFAT_Q4_01	F01_Neu	0.747933940708355	0.990190457673699	0.126136758355794	0.00428126321926451
BCL6B_TARGET_GENES	F01_Neu	0.911303342979538	0.302730527225817	0.040337036579458	0.518943782752572
HSD17B8_TARGET_GENES	F01_Neu	0.969570661122569	0.999925910032924	0.0134205345818232	3.21780559157852e-05
BACH2_TARGET_GENES	F02_LDG	2.68537760841648e-06	0.00316558938101748	5.57099463669777	2.4995454195822
MAFG_TARGET_GENES	F02_LDG	2.3357368474372e-05	0.00407644775606803	4.63157608799097	2.38971811924128
HES2_TARGET_GENES	F02_LDG	0.000149667772410259	0.200755487326392	3.8248717051424	0.697332575150139
NAB2_TARGET_GENES	F02_LDG	0.000286127609979234	3.10583166763898e-07	3.54344023278168	6.507822086211
ZNF318_TARGET_GENES	F02_LDG	0.000386882903130213	0.000128676678977893	3.41242046190519	3.89050015635095
IRF7_01	F02_LDG	0.00044223549213559	9.14232148558734e-05	3.35434640553821	4.03894351100974
ELF1_Q6	F02_LDG	0.000870407627808873	0.02922372239437	3.0602773116937	1.53426446628087
NFE2L1_TARGET_GENES	F02_LDG	0.00462993815843622	6.07211969079667e-07	2.33442480976591	6.21665967641755
RYTTCCTG_ETS2_B	F02_LDG	0.00504132329846671	0.614045306864391	2.29745545050117	0.211799583589661
IRF2_01	F02_LDG	0.00602615769154708	0.011793715080381	2.21995950796424	1.92834936837719
TFEB_TARGET_GENES	F02_LDG	0.00663269999166439	0.000433830026798824	2.17830964613767	3.36268039233625
TERF1_TARGET_GENES	F02_LDG	0.00687063971880469	0.190640663828174	2.16300282430692	0.719784458405983
IRF1_01	F02_LDG	0.00837906001782746	0.00931785060859067	2.07680469878832	2.03068425679666
MAML1_TARGET_GENES	F02_LDG	0.0174649751984826	0.195697477989214	1.75783202675521	0.708414771186277
ZNF84_TARGET_GENES	F02_LDG	0.0177855706642337	7.68671947079309e-09	1.74993219556948	8.1142589683531
PSMB5_TARGET_GENES	F02_LDG	0.0208797160936827	0.282167114538769	1.6802754108319	0.549493602936628
SETD7_TARGET_GENES	F02_LDG	0.0237696091915834	5.972404379554e-09	1.62397795867292	8.22385079474083
TAF9B_TARGET_GENES	F02_LDG	0.0565506093111451	0.000547853255096424	1.2475627113567	3.26133575362577
SRF_Q5_01	F02_LDG	0.0585344722110195	0.0109491603581207	1.23258829320397	1.96061918363814
IRF9_TARGET_GENES	F02_LDG	0.0689757233288057	0.00387137995579974	1.1613037365021	2.41213420284551
PHF2_TARGET_GENES	F02_LDG	0.069671970587161	1.81701878249129e-06	1.15694190579919	5.74064058337432
AML1_01	F02_LDG	0.0881197165310351	0.297021536266634	1.05492690858443	0.527212059966734
E2F5_TARGET_GENES	F02_LDG	0.10406565857906	0.423115914493055	0.98269256299844	0.373540639413368
NFRKB_TARGET_GENES	F02_LDG	0.10600493955666	0.000416881599315474	0.974673897261467	3.37998727372022
FOXE1_TARGET_GENES	F02_LDG	0.16721093136111	0.0113375972913985	0.77673533410618	1.94547897310175
BCL6B_TARGET_GENES	F02_LDG	0.171675292858801	0.436426073349949	0.765292203075433	0.360089311306081
BARX2_TARGET_GENES	F02_LDG	0.183168321660923	0.00602990537391257	0.737149633929438	2.21968950310198
KAT5_TARGET_GENES	F02_LDG	0.194594194123378	0.000380777427955009	0.710870121404738	3.41932880399852
PRDM4_TARGET_GENES	F02_LDG	0.285397184778805	0.757747490719916	0.544550315177435	0.120475493123716
MORC2_TARGET_GENES	F02_LDG	0.374434073449236	0.0212630482553865	0.426624637397452	1.67237447520328
GATTGGY_NFY_Q6_01	F02_LDG	0.382590508749864	0.0497380228473073	0.417265808089928	1.30331148250739
STAT5B_01	F02_LDG	0.387856213785281	0.665756744544021	0.411329246398365	0.176684425184306
HOXA2_TARGET_GENES	F02_LDG	0.400664744535167	0.0443498171139523	0.397218870513273	1.35310816673564
TATA_01	F02_LDG	0.414499522981651	0.717493240871199	0.382475964912395	0.144182185836015
STAT5A_01	F02_LDG	0.535590390344509	0.588671770316811	0.271167223776893	0.230126790227569
PPARGC1A_TARGET_GENES	F02_LDG	0.578557462317605	0.336042995123852	0.237653500449278	0.473605153114756
ZFHX3_TARGET_GENES	F02_LDG	0.627271988587768	1.24385720339325e-05	0.202544105852404	4.90522947441848
TGGAAA_NFAT_Q4_01	F02_LDG	0.62844562069512	0.973773347392873	0.201732295788336	0.011542116459471
ASH1L_TARGET_GENES	F02_LDG	0.654192120176324	9.72989313191533e-05	0.184294691309403	4.01189192977012
NF1_Q6	F02_LDG	0.789235262090664	0.0673056202891817	0.102793519226635	1.17194866893108
SNRNP70_TARGET_GENES	F02_LDG	0.792756758273729	0.0057520185156689	0.100860046912382	2.24017972463493
HSD17B8_TARGET_GENES	F02_LDG	0.999870938664019	0.999463526746899	5.60542433391914e-05	0.000233049891618088
